Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
2.1363,14,White,No,.,.
0.5887,14,Hispanic,No,.,.
1.5696,14,White,No,.,.
1.5696,14,White,No,.,.
0.9643,14,White,No,.,.
0.9643,14,White,No,.,.
0.8344,14,Hispanic,No,.,.
0.9643,14,White,No,.,.
0.372,14,Hispanic,.,.,.
0.372,14,Hispanic,No,.,.
0.372,14,Hispanic,Yes,14,1
0.2112,14,Other,.,.,.
1.5696,14,White,No,.,.
2.082,14,Black,No,.,.
0.9684,14,Other,No,.,.
1.7058,14,Hispanic,No,.,.
0.2363,14,Hispanic,Yes,14,3
0.2363,14,Hispanic,No,.,.
0.2363,14,Hispanic,No,.,.
0.2363,14,Hispanic,No,.,.
0.5025,14,White,No,.,.
0.976,14,White,No,.,.
0.976,14,White,No,.,.
0.976,14,White,No,.,.
0.3432,14,Hispanic,No,.,.
0.4348,14,Hispanic,Yes,13,6
0.5025,14,White,No,.,.
0.976,14,White,No,.,.
0.976,14,White,No,.,.
0.4841,14,Hispanic,No,.,.
1.5696,14,White,No,.,.
0.4841,14,Hispanic,Yes,13,3
0.4841,14,Hispanic,No,.,.
1.5696,14,White,No,.,.
2.6028,14,White,No,.,.
3.4524,14,Black,Yes,12,1
2.2707,14,White,No,.,.
2.2707,14,White,Yes,14,6
0.8404,14,Black,No,.,.
0.8404,14,Hispanic,No,.,.
0.8404,14,Hispanic,No,.,.
0.5511,14,Hispanic,No,.,.
0.6369,14,White,No,.,.
0.6369,14,White,No,.,.
0.5511,14,Hispanic,No,.,.
0.3129,14,Other,No,.,.
0.5511,14,Hispanic,No,.,.
1.138,14,White,No,.,.
1.138,14,White,No,.,.
1.138,14,White,No,.,.
1.138,14,White,No,.,.
1.138,14,White,.,.,.
0.9122,14,White,Yes,13,1
1.6379,14,.,Yes,13,2
2.2525,14,White,No,.,.
1.949,14,Hispanic,No,.,.
2.2089,14,White,Yes,14,3
0.643,14,Other,No,.,.
1.7885,14,White,No,.,.
0.0563,14,Hispanic,No,.,.
0.065,14,White,No,.,.
1.7363,14,Black,No,.,.
1.3896,14,White,.,.,.
1.3896,14,White,No,.,.
1.3896,14,White,No,.,.
1.7363,14,Black,No,.,.
0.3043,14,White,No,.,.
0.0563,14,Hispanic,Yes,14,2
0.8297,14,Black,No,.,.
0.403,14,Other,No,.,.
0.8297,14,Black,No,.,.
0.8297,14,Black,No,.,.
1.7502,14,White,No,.,.
0.7663,14,White,No,.,.
0.897,14,Other,Yes,12,3
1.826,14,White,No,.,.
1.826,14,White,No,.,.
0.7663,14,White,Yes,14,1
0.7663,14,White,No,.,.
0.7663,14,White,No,.,.
0.1723,14,Hispanic,No,.,.
0.1723,14,Hispanic,Yes,14,1
0.1723,14,Hispanic,No,.,.
0.4833,14,Hispanic,No,.,.
0.0433,14,White,No,.,.
0.4833,14,Hispanic,Yes,12,1
2.1133,14,White,No,.,.
2.1133,14,White,No,.,.
0.4833,14,Hispanic,No,.,.
0.5993,14,Hispanic,Yes,.,6
0.0374,14,Hispanic,No,.,.
0.0574,14,Black,No,.,.
0.4833,14,Hispanic,Yes,14,1
0.5586,14,White,Yes,14,1
0.4833,14,Hispanic,No,.,.
1.4519,14,White,Yes,13,3
2.2355,14,White,No,.,.
2.2355,14,White,No,.,.
2.2355,14,White,No,.,.
2.2355,14,White,No,.,.
0.6189,14,White,No,.,.
0.6189,14,White,No,.,.
1.9577,14,Black,Yes,13,2
0.4833,14,Hispanic,No,.,.
0.4833,14,Hispanic,No,.,.
1.2914,14,White,Yes,14,1
0.5586,14,White,No,.,.
0.5586,14,White,No,.,.
0.8017,14,White,.,.,.
0.8017,14,White,.,.,.
0.8017,14,White,.,.,.
0.3938,14,Other,.,.,.
0.8017,14,White,.,.,.
3.7671,14,White,No,.,.
0.8017,14,White,.,.,.
1.4514,14,Other,Yes,14,1
0.4918,14,Black,.,.,.
0.4833,14,Hispanic,No,.,.
0.7206,14,Hispanic,Yes,14,4
0.5586,14,White,Yes,13,2
0.7921,14,Hispanic,No,.,.
0.4497,14,Other,No,.,.
0.2173,14,Hispanic,No,.,.
0.4918,14,Black,.,.,.
0.3708,14,White,.,.,.
0.4918,14,Black,.,.,.
0.4918,14,Black,.,.,.
0.3655,14,White,Yes,13,1
0.3162,14,Hispanic,No,.,.
0.3162,14,Hispanic,Yes,13,2
0.3162,14,Hispanic,Yes,14,2
0.4689,15,Hispanic,No,.,.
0.4689,15,Hispanic,No,.,.
0.4689,15,Hispanic,No,.,.
0.4689,15,Hispanic,No,.,.
0.7188,15,Other,No,.,.
0.4689,15,Hispanic,Yes,14,1
0.4689,15,Hispanic,No,.,.
0.3491,15,Other,Yes,14,2
0.4689,15,Hispanic,.,.,.
0.7303,15,Hispanic,Yes,14,1
0.7303,15,Hispanic,No,.,.
0.7303,15,Hispanic,Yes,13,3
0.7303,15,Hispanic,Yes,14,1
0.4689,15,Hispanic,Yes,14,2
0.4689,15,Hispanic,No,.,.
0.4689,15,Hispanic,Yes,13,5
1.8031,15,Black,No,.,.
0.9657,15,Other,Yes,15,1
0.9657,15,Other,No,.,.
1.2495,15,Hispanic,Yes,15,1
1.2495,15,Hispanic,No,.,.
1.642,15,White,No,.,.
1.642,15,White,No,.,.
2.6794,15,White,.,.,.
0.4145,15,Hispanic,Yes,15,3
0.5981,15,Black,No,.,.
0.4145,15,Hispanic,Yes,15,2
0.4145,15,Hispanic,No,.,.
0.5403,15,Hispanic,No,.,.
0.5403,15,Hispanic,No,.,.
0.5403,15,Hispanic,No,.,.
0.5403,15,Hispanic,Yes,15,3
0.5403,15,Hispanic,Yes,14,2
0.5403,15,Hispanic,No,.,.
0.5403,15,Hispanic,Yes,13,1
0.3068,15,Other,No,.,.
0.5403,15,Hispanic,Yes,14,3
0.5403,15,Hispanic,No,.,.
0.8283,15,Other,Yes,15,1
0.5403,15,Hispanic,Yes,14,2
0.5403,15,Hispanic,No,.,.
0.4145,15,Hispanic,Yes,11,1
0.4145,15,Hispanic,No,.,.
0.4145,15,Hispanic,Yes,15,2
0.4145,15,Hispanic,No,.,.
0.4145,15,Hispanic,Yes,15,1
0.4145,15,Hispanic,No,.,.
0.4145,15,Hispanic,No,.,.
0.4145,15,Hispanic,No,.,.
0.4145,15,Hispanic,Yes,14,1
0.4145,15,Hispanic,No,.,.
0.5623,15,Other,No,.,.
0.956,15,Other,Yes,12,3
0.956,15,White,No,.,.
0.956,15,White,Yes,14,1
0.956,15,White,No,.,.
0.7275,15,Hispanic,Yes,13,4
0.7275,15,Hispanic,Yes,13,4
0.956,15,White,Yes,14,1
1.0449,15,Hispanic,No,.,.
1.2076,15,White,Yes,15,1
1.0449,15,Hispanic,Yes,14,1
1.0449,15,Hispanic,No,.,.
1.2076,15,White,No,.,.
1.2076,15,White,No,.,.
0.3154,15,Other,No,.,.
0.3154,15,.,No,.,.
0.3154,15,Other,No,.,.
0.3154,15,.,No,.,.
0.3154,15,Other,No,.,.
0.3154,15,Other,No,.,.
0.3154,15,Other,No,.,.
1.2452,15,Other,No,.,.
2.1171,15,White,.,.,.
1.2452,15,Other,.,.,.
2.1171,15,White,No,.,.
1.2452,15,Other,No,.,.
0.8179,15,Hispanic,No,.,.
0.8179,15,Hispanic,Yes,13,6
1.1803,15,Black,Yes,15,1
1.1803,15,Black,Yes,12,.
0.876,15,Other,No,.,.
0.8179,15,Hispanic,Yes,15,1
0.713,15,Hispanic,Yes,14,1
1.0931,15,Black,Yes,12,6
1.0931,15,Black,Yes,15,1
1.0931,15,Black,No,.,.
0.713,15,Hispanic,Yes,14,2
1.0931,15,Black,Yes,13,1
0.713,15,Hispanic,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Other,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Hispanic,Yes,13,5
1.0344,15,Other,No,.,.
1.0344,15,Other,No,.,.
1.0344,15,Other,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Hispanic,No,.,.
1.0344,15,Hispanic,Yes,14,1
1.0057,15,Hispanic,No,.,.
1.0057,15,Hispanic,No,.,.
1.0057,15,Hispanic,No,.,.
1.0057,15,Hispanic,No,.,.
1.0057,15,Other,No,.,.
1.0057,15,Other,No,.,.
1.0057,15,Hispanic,No,.,.
1.0057,15,Hispanic,No,.,.
1.0057,15,Hispanic,No,.,.
1.0057,15,Other,No,.,.
2.2593,15,White,No,.,.
2.2593,15,White,No,.,.
1.9549,15,Hispanic,No,.,.
1.1102,15,White,No,.,.
1.1102,15,Other,Yes,12,5
1.1102,15,White,Yes,14,1
4.2231,15,Other,No,.,.
4.6375,15,Other,Yes,14,2
4.2231,15,White,No,.,.
2.4838,15,Other,Yes,14,1
0.4625,15,White,Yes,15,2
0.4625,15,White,No,.,.
0.4625,15,White,No,.,.
0.4625,15,White,No,.,.
0.7177,15,Black,Yes,11,3
0.4682,15,Hispanic,No,.,.
0.4682,15,Hispanic,No,.,.
0.4682,15,Hispanic,No,.,.
0.8463,15,Hispanic,Yes,15,1
0.4682,15,Hispanic,No,.,.
0.4682,15,Hispanic,Yes,15,1
0.4682,15,Hispanic,No,.,.
0.4682,15,Hispanic,Yes,14,1
1.2213,15,Black,No,.,.
1.2213,15,Black,Yes,15,1
0.4358,15,Hispanic,Yes,14,3
0.4358,15,Hispanic,No,.,.
0.3558,15,Hispanic,Yes,15,1
0.3558,15,Hispanic,Yes,14,3
0.3558,15,Hispanic,No,.,.
0.3558,15,Hispanic,No,.,.
0.3558,15,Hispanic,No,.,.
0.3558,15,Hispanic,Yes,14,1
0.3558,15,Hispanic,No,.,.
0.5092,15,Hispanic,No,.,.
0.4358,15,Hispanic,No,.,.
0.4358,15,Hispanic,Yes,15,1
0.4358,15,Hispanic,No,.,.
0.4358,15,Hispanic,No,.,.
0.4358,15,Hispanic,No,.,.
0.5037,15,White,Yes,15,1
0.4358,15,Hispanic,Yes,12,6
0.3558,15,Hispanic,Yes,13,3
0.4358,15,Hispanic,No,.,.
0.4358,15,Hispanic,.,.,.
0.4358,15,Hispanic,No,.,.
0.4358,15,Hispanic,No,.,.
0.4358,15,Hispanic,No,.,.
0.4358,15,Hispanic,No,.,.
0.8463,15,Hispanic,No,.,.
0.8463,15,Hispanic,Yes,15,1
0.955,15,Black,.,.,.
0.955,15,Black,No,.,.
0.8463,15,Hispanic,No,.,.
0.4268,15,Black,Yes,14,3
0.7177,15,Black,Yes,15,1
0.4268,15,Black,No,.,.
0.4682,15,Hispanic,No,.,.
0.4682,15,Hispanic,Yes,14,2
0.955,15,Black,No,.,.
0.955,15,Black,Yes,13,1
0.955,15,Black,Yes,14,2
0.4625,15,White,No,.,.
0.4268,15,Black,Yes,11,6
0.6413,15,Black,No,.,.
0.535,15,Black,Yes,15,1
0.408,15,Black,Yes,15,1
2.2593,15,White,No,.,.
1.9549,15,Hispanic,No,.,.
0.408,15,Black,Yes,15,2
0.408,15,Black,Yes,15,2
1.0057,15,Other,No,.,.
0.535,15,Black,No,.,.
0.535,15,Black,No,.,.
0.535,15,Black,Yes,14,1
0.535,15,Black,Yes,14,6
0.2599,15,Other,No,.,.
0.535,15,Black,No,.,.
3.0743,15,White,No,.,.
1.0344,15,Other,No,.,.
0.535,15,Black,Yes,12,4
0.535,15,Black,No,.,.
0.535,15,Black,Yes,14,1
0.535,15,Black,No,.,.
0.955,15,Black,Yes,15,1
0.955,15,Black,No,.,.
0.4639,15,Other,No,.,.
0.955,15,Black,No,.,.
0.955,15,Black,No,.,.
0.955,15,Black,.,.,.
0.5941,15,Black,Yes,12,2
0.5941,15,Black,No,.,.
0.5012,15,Black,.,.,.
0.5012,15,Black,No,.,.
0.5012,15,Black,No,.,.
1.0931,15,Black,Yes,13,1
0.5012,15,Black,.,.,.
0.5012,15,Black,No,.,.
0.713,15,Hispanic,No,.,.
1.1803,15,Black,No,.,.
0.5012,15,Black,.,.,.
0.5012,15,Black,No,.,.
0.5012,15,Black,Yes,15,1
0.5012,15,Black,.,.,.
0.8545,15,White,No,.,.
0.8545,15,White,No,.,.
1.1334,15,Black,No,.,.
0.8545,15,White,No,.,.
0.8545,15,White,No,.,.
0.3154,15,Other,.,.,.
0.3154,15,Other,No,.,.
0.3154,15,Other,No,.,.
1.1334,15,Black,No,.,.
0.8545,15,White,No,.,.
1.1334,15,Black,No,.,.
1.1334,15,Black,No,.,.
1.48,15,White,No,.,.
1.1334,15,.,Yes,15,1
1.1334,15,Black,Yes,11,3
1.6252,15,Black,Yes,13,3
1.1334,15,Other,Yes,14,2
1.6252,15,Black,No,.,.
1.1334,15,Black,No,.,.
1.6252,15,Black,Yes,15,1
1.2076,15,White,No,.,.
2.3052,15,White,No,.,.
0.5623,15,Other,No,.,.
0.956,15,White,No,.,.
0.956,15,White,Yes,15,1
0.3203,15,Other,Yes,15,1
1.9631,15,White,Yes,15,1
1.9631,15,White,Yes,15,1
1.4938,15,Hispanic,Yes,14,2
1.9631,15,White,No,.,.
2.3052,15,White,No,.,.
3.0577,15,Black,No,.,.
2.3052,15,White,No,.,.
2.3052,15,White,No,.,.
0.5403,15,Hispanic,Yes,14,1
0.9547,15,Black,No,.,.
0.7197,15,Other,No,.,.
0.7197,15,White,Yes,14,2
0.7197,15,White,Yes,15,1
0.6228,15,Hispanic,No,.,.
0.7197,15,White,Yes,13,3
0.5403,15,Hispanic,No,.,.
0.5403,15,Hispanic,No,.,.
0.7197,15,White,No,.,.
0.7197,15,White,Yes,14,1
1.1224,15,White,Yes,15,1
0.6601,15,Other,Yes,13,6
0.4145,15,Hispanic,No,.,.
1.1224,15,White,No,.,.
0.8541,15,Hispanic,Yes,14,1
1.1224,15,White,Yes,12,6
1.8809,15,White,Yes,12,5
1.8809,15,White,No,.,.
1.8809,15,White,Yes,13,3
0.8325,15,White,No,.,.
0.8325,15,White,No,.,.
1.642,15,White,No,.,.
0.8325,15,White,Yes,13,6
0.6785,15,Other,Yes,13,1
0.8325,15,White,Yes,15,1
1.642,15,White,No,.,.
0.8474,15,White,.,.,.
0.8474,15,White,No,.,.
0.6906,15,Other,No,.,.
0.8474,15,White,No,.,.
0.8474,15,White,Yes,15,1
0.4689,15,Hispanic,Yes,14,1
0.7669,15,Other,No,.,.
0.7669,15,Other,Yes,14,3
1.1903,15,White,Yes,14,1
1.1903,15,White,No,.,.
1.1903,15,White,No,.,.
1.1903,15,White,Yes,14,1
1.1903,15,White,No,.,.
1.1903,15,White,No,.,.
0.9597,15,White,No,.,.
0.4689,15,Hispanic,Yes,15,1
0.4689,15,Hispanic,No,.,.
0.9989,15,Hispanic,No,.,.
1.2991,15,White,Yes,15,1
0.3838,15,White,No,.,.
0.9989,15,.,No,.,.
1.2991,15,White,No,.,.
1.2991,15,White,Yes,14,1
1.2991,15,White,No,.,.
0.5092,15,Black,No,.,.
0.1886,15,Other,No,.,.
0.1886,15,Other,Yes,15,1
0.3321,15,Hispanic,No,.,.
1.3527,15,White,No,.,.
1.3527,15,White,No,.,.
1.1095,15,Hispanic,No,.,.
1.1095,15,Hispanic,Yes,15,1
1.1095,15,Hispanic,No,.,.
1.8918,15,White,No,.,.
1.2418,15,Hispanic,No,.,.
1.76,15,White,No,.,.
1.2418,15,Hispanic,No,.,.
1.2418,15,Hispanic,Yes,11,2
1.2418,15,Hispanic,No,.,.
1.76,15,White,No,.,.
1.76,15,White,No,.,.
1.76,15,White,Yes,15,3
1.76,15,White,Yes,13,6
1.6114,15,White,No,.,.
1.6114,15,White,No,.,.
0.8172,15,White,No,.,.
1.0183,15,Hispanic,Yes,13,6
0.8974,15,Black,No,.,.
1.0183,15,Hispanic,No,.,.
0.8974,15,Black,Yes,14,1
0.7854,15,White,No,.,.
1.3382,15,White,No,.,.
0.3394,15,Other,Yes,15,1
0.7854,15,White,Yes,14,6
0.7854,15,White,No,.,.
0.7854,15,White,Yes,14,2
0.4451,15,Other,No,.,.
1.4202,15,White,Yes,14,1
1.4202,15,White,No,.,.
1.4202,15,White,No,.,.
0.9151,15,Other,No,.,.
0.7854,15,White,No,.,.
1.0418,15,Black,No,.,.
0.6909,15,White,No,.,.
1.5569,15,White,No,.,.
1.5569,15,White,Yes,15,1
0.6909,15,White,No,.,.
2.3553,15,White,Yes,15,1
0.6909,15,White,No,.,.
1.5569,15,White,Yes,15,1
1.5569,15,White,Yes,15,1
1.5569,15,White,Yes,11,3
0.6909,15,White,Yes,15,1
0.6909,15,White,No,.,.
1.9592,15,White,Yes,14,3
1.1523,15,Other,No,.,.
1.4909,15,Hispanic,No,.,.
1.9592,15,White,Yes,13,2
0.6909,15,White,No,.,.
2.8204,15,White,Yes,15,1
2.8204,15,White,No,.,.
1.8037,15,White,No,.,.
1.5606,15,Hispanic,No,.,.
1.5606,15,Hispanic,No,.,.
0.309,15,Black,No,.,.
1.9592,15,White,No,.,.
1.3382,15,White,No,.,.
3.0933,15,Black,.,.,.
2.0178,15,Hispanic,Yes,11,6
2.332,15,White,Yes,14,2
0.8756,15,Other,Yes,12,1
2.1939,15,White,Yes,14,2
2.1939,15,White,Yes,15,1
2.1939,15,White,No,.,.
1.3382,15,White,No,.,.
0.8897,15,White,Yes,13,3
1.3382,15,White,No,.,.
1.3382,15,White,No,.,.
1.3884,15,Hispanic,No,.,.
1.0565,15,White,Yes,15,3
1.3884,15,Hispanic,Yes,15,1
1.3884,15,Hispanic,No,.,.
1.0565,15,White,Yes,15,1
0.8189,15,Hispanic,Yes,15,1
0.9141,15,Hispanic,No,.,.
1.4013,15,Black,Yes,15,1
0.8842,15,Hispanic,Yes,13,2
0.8842,15,Hispanic,No,.,.
0.8842,15,Hispanic,No,.,.
1.0183,15,Hispanic,Yes,15,1
0.977,15,Black,Yes,14,3
0.8897,15,White,Yes,12,6
0.677,15,Hispanic,No,.,.
0.3633,15,Other,No,.,.
0.6399,15,Hispanic,Yes,14,3
1.1682,15,Black,No,.,.
1.3382,15,White,No,.,.
1.0183,15,Hispanic,No,.,.
0.3656,15,Hispanic,Yes,14,1
0.4805,15,White,Yes,15,1
2.1061,15,Black,Yes,14,2
0.4805,15,White,No,.,.
0.4805,15,White,Yes,14,1
1.0183,15,Hispanic,No,.,.
1.2914,15,Hispanic,Yes,13,5
1.0801,15,Other,No,.,.
0.2826,15,Other,No,.,.
0.4805,15,White,No,.,.
0.2826,15,Other,No,.,.
1.0183,15,Hispanic,Yes,15,1
1.1682,15,Black,Yes,15,1
0.3633,15,Other,No,.,.
0.3633,15,Other,No,.,.
0.6399,15,Hispanic,No,.,.
0.3656,15,Hispanic,Yes,11,3
0.6399,15,Hispanic,Yes,11,2
0.8897,15,White,No,.,.
0.8807,15,White,Yes,14,1
0.677,15,Hispanic,No,.,.
0.8842,15,Hispanic,Yes,15,1
0.977,15,Black,No,.,.
0.8842,15,Hispanic,No,.,.
0.8807,15,White,No,.,.
0.8842,15,Hispanic,No,.,.
1.3382,15,White,No,.,.
0.8842,15,Hispanic,No,.,.
1.3884,15,Hispanic,Yes,12,6
0.8189,15,Hispanic,No,.,.
0.8807,15,White,No,.,.
1.3884,15,Hispanic,Yes,13,3
2.0036,15,Black,Yes,14,2
0.8189,15,Hispanic,No,.,.
0.8897,15,White,No,.,.
2.1939,15,White,No,.,.
2.1939,15,White,No,.,.
2.332,15,White,No,.,.
2.332,15,White,No,.,.
1.0183,15,Hispanic,No,.,.
2.0178,15,Hispanic,No,.,.
0.309,15,Black,No,.,.
0.309,15,Black,No,.,.
1.5606,15,Hispanic,No,.,.
1.8037,15,White,No,.,.
1.7031,15,Other,No,.,.
2.8204,15,White,No,.,.
2.2036,15,Hispanic,Yes,13,2
0.6909,15,White,No,.,.
2.1462,15,Hispanic,No,.,.
2.8204,15,White,No,.,.
1.9592,15,White,No,.,.
0.3394,15,Other,No,.,.
0.6909,15,White,No,.,.
1.5569,15,White,.,.,.
0.6909,15,White,Yes,13,1
0.3394,15,Other,Yes,14,1
0.3394,15,Other,No,.,.
1.0418,15,Black,No,.,.
0.9164,15,Other,Yes,13,1
0.7854,15,White,Yes,15,1
1.0418,15,Black,No,.,.
1.0418,15,Black,Yes,12,3
0.7854,15,White,Yes,13,4
1.4202,15,White,No,.,.
1.4202,15,White,Yes,15,1
1.4202,15,White,No,.,.
0.7854,15,White,No,.,.
1.9592,15,White,No,.,.
0.7854,15,White,Yes,13,2
0.3394,15,Other,No,.,.
0.8172,15,White,No,.,.
1.0183,15,Hispanic,Yes,15,1
0.8172,15,White,Yes,12,6
0.8974,15,Black,Yes,11,1
1.2262,15,Hispanic,No,.,.
1.0183,15,Hispanic,No,.,.
0.8172,15,White,Yes,15,1
0.6219,15,Hispanic,No,.,.
1.6114,15,White,No,.,.
1.6114,15,.,No,.,.
1.4351,15,White,No,.,.
1.76,15,White,Yes,14,6
1.2418,15,Hispanic,No,.,.
1.76,15,White,No,.,.
1.2418,15,Hispanic,Yes,13,1
0.8646,15,Other,No,.,.
1.8918,15,White,No,.,.
1.2418,15,Hispanic,Yes,11,6
1.6011,15,Black,Yes,14,3
0.6849,15,Hispanic,No,.,.
0.8575,15,Other,Yes,14,2
1.1095,15,Hispanic,No,.,.
0.1886,15,Other,No,.,.
1.3527,15,White,No,.,.
0.5092,15,Black,Yes,14,1
0.5092,15,Black,Yes,14,6
0.1886,15,Other,No,.,.
0.2473,15,Other,No,.,.
0.3838,15,White,Yes,15,1
0.3838,15,White,No,.,.
1.2991,15,White,No,.,.
0.5092,15,Black,Yes,14,1
0.5092,15,Black,Yes,12,6
0.3838,15,White,No,.,.
1.2991,15,White,No,.,.
1.1544,15,White,Yes,14,2
1.2991,15,White,Yes,13,3
0.3821,15,White,No,.,.
0.3821,15,White,No,.,.
1.4925,15,White,No,.,.
0.2908,15,Hispanic,No,.,.
0.3821,15,White,Yes,15,1
0.3821,15,White,Yes,14,1
0.3821,15,White,No,.,.
0.3821,15,White,Yes,15,1
3.0577,15,Black,Yes,14,1
1.4925,15,White,No,.,.
2.3052,15,White,No,.,.
2.3052,15,White,No,.,.
1.1782,15,Hispanic,No,.,.
0.2247,15,Other,No,.,.
0.3821,15,White,No,.,.
1.1782,15,Hispanic,No,.,.
0.2247,15,Other,No,.,.
0.9617,15,Other,No,.,.
0.3821,15,White,Yes,15,1
1.1782,15,Hispanic,.,.,.
0.3821,15,White,No,.,.
0.2908,15,Hispanic,Yes,15,1
1.4925,15,White,Yes,15,1
1.4925,15,Other,Yes,14,2
1.8061,15,.,No,.,.
1.1782,15,Hispanic,No,.,.
2.3052,15,White,No,.,.
2.3052,15,White,No,.,.
0.3821,15,White,No,.,.
0.2247,15,Other,Yes,15,1
0.3821,15,White,Yes,15,1
0.2247,15,Other,No,.,.
1.4925,15,White,No,.,.
0.9767,15,Black,No,.,.
1.6689,15,.,No,.,.
1.1782,15,Hispanic,No,.,.
2.4015,15,White,No,.,.
2.4015,15,White,No,.,.
1.444,15,Hispanic,Yes,15,1
1.6689,15,White,Yes,13,4
2.4015,15,White,Yes,13,3
2.4015,15,White,No,.,.
2.4015,15,White,No,.,.
0.9556,15,Black,No,.,.
0.9556,15,Black,Yes,14,1
1.6689,15,White,Yes,13,2
0.7204,15,White,No,.,.
0.9556,15,Black,Yes,14,1
0.3539,15,Other,No,.,.
0.7204,15,White,No,.,.
0.7204,15,White,No,.,.
0.5016,15,Other,No,.,.
0.8529,15,White,No,.,.
2.2081,15,White,No,.,.
0.9366,15,Black,No,.,.
2.2081,15,White,Yes,14,2
0.9556,15,Black,Yes,15,1
0.9556,15,Black,No,.,.
0.7204,15,White,No,.,.
0.9366,15,Other,Yes,14,2
0.9556,15,Black,No,.,.
0.7204,15,White,No,.,.
0.9556,15,Black,No,.,.
0.7204,15,White,No,.,.
1.0183,15,Hispanic,No,.,.
2.0205,15,White,Yes,15,1
0.8529,15,White,No,.,.
0.8529,15,White,Yes,15,1
0.5016,15,Other,Yes,14,1
2.2188,15,Black,Yes,13,3
2.0205,15,White,Yes,15,1
2.0205,15,White,Yes,11,6
1.0183,15,Hispanic,No,.,.
2.7337,15,White,Yes,14,1
0.6999,15,White,No,.,.
2.7337,15,White,No,.,.
1.1679,15,White,No,.,.
1.1679,15,White,No,.,.
1.9276,15,Other,No,.,.
1.1679,15,White,No,.,.
1.5221,15,White,No,.,.
0.7477,15,Other,No,.,.
1.5221,15,White,No,.,.
1.317,15,Hispanic,No,.,.
1.5221,15,White,No,.,.
1.5221,15,Other,No,.,.
1.5221,15,White,Yes,14,6
1.5221,15,White,No,.,.
1.219,15,White,No,.,.
0.7169,15,Other,No,.,.
0.6999,15,White,No,.,.
0.7169,15,Other,No,.,.
1.7553,15,White,No,.,.
1.219,15,White,No,.,.
1.1679,15,White,Yes,14,5
0.7169,15,Other,No,.,.
1.219,15,White,No,.,.
0.6999,15,White,No,.,.
1.7553,15,White,Yes,13,6
0.3851,15,Hispanic,No,.,.
0.8059,15,Hispanic,Yes,15,1
2.7337,15,White,No,.,.
2.1977,15,.,No,.,.
1.5229,15,Hispanic,Yes,14,3
2.1977,15,Black,No,.,.
0.8059,15,Hispanic,No,.,.
0.5558,15,Black,Yes,14,4
0.9314,15,White,No,.,.
0.8059,15,Hispanic,No,.,.
0.2752,15,Black,Yes,15,1
0.358,15,Black,Yes,14,2
0.358,15,Black,Yes,14,5
0.358,15,Black,Yes,15,1
0.358,15,Black,.,.,.
0.63,15,Black,No,.,.
0.411,15,Hispanic,No,.,.
0.63,15,Black,No,.,.
0.1326,15,.,No,.,.
0.63,15,Black,Yes,14,1
0.63,15,Black,No,.,.
0.63,15,Black,No,.,.
0.63,15,Black,Yes,14,2
0.63,15,Black,Yes,15,2
0.6999,15,White,.,.,.
0.353,15,White,No,.,.
0.6056,15,Hispanic,No,.,.
0.353,15,White,Yes,13,6
0.6999,15,White,No,.,.
0.5312,15,Black,.,11,2
0.6999,15,White,Yes,15,1
0.5312,15,Other,Yes,13,3
0.5312,15,Black,No,.,.
0.63,15,Other,Yes,14,4
0.5312,15,Black,Yes,13,3
0.3668,15,Black,Yes,14,3
0.3668,15,Black,.,.,.
0.3668,15,Black,.,.,.
0.2393,15,Hispanic,Yes,14,1
0.3668,15,Black,Yes,14,3
0.3668,15,Black,No,.,.
0.3668,15,Black,Yes,14,3
0.3668,15,Black,No,.,.
0.3668,15,Black,Yes,13,6
0.6056,15,Hispanic,No,.,.
0.411,15,Hispanic,Yes,15,2
0.6999,15,White,No,.,.
0.9989,15,Hispanic,No,.,.
0.2333,15,Other,No,.,.
0.2333,15,Other,Yes,13,5
0.411,15,Hispanic,Yes,15,1
0.63,15,Black,No,.,.
0.1326,15,Other,No,.,.
0.63,15,Black,No,.,.
0.63,15,Black,No,.,.
0.358,15,Black,No,.,.
0.1326,15,Other,.,.,.
0.2752,15,Black,No,.,.
1.2354,15,Black,No,.,.
1.2354,15,Black,No,.,.
1.2354,15,Black,No,.,.
0.8059,15,Hispanic,No,.,.
0.8059,15,Hispanic,No,.,.
2.7337,15,White,Yes,14,1
1.5229,15,Hispanic,Yes,15,1
2.7337,15,White,No,.,.
0.63,15,Black,No,.,.
0.63,15,Black,No,.,.
0.4808,15,White,Yes,14,2
0.416,15,Hispanic,Yes,15,1
0.3668,15,Black,.,.,.
0.4808,15,White,No,.,.
0.4808,15,White,No,.,.
0.1358,15,Other,.,.,.
0.3668,15,Black,No,.,.
0.2393,15,Hispanic,Yes,14,1
0.3668,15,Black,No,.,.
0.3668,15,Black,Yes,15,3
0.3668,15,Black,Yes,14,3
0.1846,15,White,Yes,12,3
0.1846,15,White,Yes,14,1
0.1846,15,White,Yes,14,1
0.9644,15,.,No,.,.
1.1544,15,White,No,.,.
