WEIGHT,STRATUM,PSU,age,sex,race,pregprev
0.6427,201,60950,18,1,,
0.5008,201,60950,16,1,3,
0.6427,201,60950,15,1,,
0.725,201,60950,15,1,,
0.6074,201,60950,18,2,3,
0.6427,201,60950,16,1,,
0.725,201,60950,16,1,2,
0.5008,201,60950,16,1,3,
0.5008,201,60950,16,1,3,
0.5008,201,60950,16,1,3,
0.6427,201,60950,16,1,,
0.6427,201,60950,16,1,,
0.5008,201,60950,15,1,3,
1.0325,211,171110,15,2,1,
0.4989,211,171110,18,2,1,
0.9389,211,171110,15,2,1,
0.4989,211,171110,18,2,1,
0.4989,211,171110,17,2,,
0.3337,211,171110,17,2,3,
1.0325,211,171110,14,2,1,
0.4989,211,171110,17,1,1,
0.4989,211,171110,17,1,1,
1.0325,211,171110,15,2,1,
1.25,211,171110,14,1,,
1.0325,211,171110,15,2,1,
0.9389,211,171110,15,2,1,
1.3145,211,171110,16,1,1,
0.9389,211,171110,16,2,1,3
1.3145,211,171110,16,1,1,3
1.0325,211,171110,14,1,1,
1.0325,211,171110,14,1,1,
1.0325,211,171110,15,2,1,
0.5556,211,171110,18,1,1,1
0.9389,211,171110,16,2,1,
0.3919,211,171110,17,1,,
0.4186,211,171110,16,1,2,
1.3145,211,171110,15,1,1,
0.4989,211,171110,18,1,1,
0.4989,211,171110,18,1,1,2
0.3337,211,171110,18,1,3,
0.3337,211,171110,18,1,,
0.4989,211,171110,17,1,1,
0.9389,211,171110,16,2,1,
0.4989,211,171110,18,1,1,3
0.3919,211,171110,16,1,,
1.0325,211,171110,15,2,1,
1.0325,211,171110,15,2,1,
0.9389,211,171110,15,2,1,
1.0325,211,171110,15,2,1,
0.5556,211,171110,17,1,1,1
0.5556,211,171110,16,1,1,
0.5556,211,171110,16,1,1,
0.4989,211,171110,17,1,1,
0.5556,211,171110,18,1,1,1
0.6668,211,171110,16,2,1,
0.6668,211,171110,16,2,1,
0.9389,211,171110,15,2,1,3
0.6668,211,171110,17,2,1,4
1.0325,211,171110,16,1,1,
0.5024,211,171110,16,2,,
0.6668,211,171110,17,2,1,
1.0427,111,510950,17,2,1,
1.0427,111,510950,16,2,1,
1.0427,111,510950,16,2,1,
1.0427,111,510950,16,2,1,
1.0427,111,510950,17,2,1,
1.0938,111,510950,17,2,2,2
1.0938,111,510950,17,2,,3
1.0427,111,510950,16,2,1,
1.0427,111,510950,16,2,1,
1.0427,111,510950,16,2,1,3
1.0427,111,510950,17,2,1,
1.1013,111,510950,16,1,2,
0.9351,111,510950,17,1,3,
1.1003,111,510950,16,1,1,3
1.1003,111,510950,17,1,1,3
1.1003,111,510950,16,1,1,
1.1003,111,510950,16,1,1,
1.1003,111,510950,16,1,1,
0.9351,111,510950,17,1,3,
0.3516,111,510950,17,2,,
1.0427,111,510950,17,2,1,
0.7833,111,510950,17,2,3,
1.1003,111,510950,16,1,1,
1.1003,111,510950,16,1,1,2
1.0427,111,510950,16,2,1,
1.0427,111,510950,17,2,1,
1.0427,111,510950,16,2,1,
1.0938,111,510950,17,2,,
1.0427,111,510950,17,2,1,
1.1003,111,510950,17,1,1,
0.436,111,510950,17,1,,
1.0427,111,510950,17,2,1,
1.1013,111,510950,16,1,2,
1.1003,111,510950,17,1,1,2
1.1003,111,510950,16,1,1,4
1.1003,111,510950,17,1,1,
1.2508,111,510950,16,2,1,
1.2508,111,510950,16,2,1,
1.2508,111,510950,16,2,,
1.2508,111,510950,16,2,1,
1.5247,111,510950,15,2,,
1.2508,111,510950,16,2,1,
1.2508,111,510950,16,2,1,
1.2508,111,510950,16,2,1,3
1.6176,111,510950,15,2,2,
0.4314,111,510950,15,2,,
1.2508,111,510950,16,2,1,
1.2508,111,510950,15,2,1,
3.4802,111,510950,15,1,1,2
3.4802,111,510950,16,1,1,
2.7543,111,510950,15,1,3,1
3.4802,111,510950,16,1,1,2
3.4802,111,510950,15,1,1,
1.2508,111,510950,16,2,1,
1.2508,111,510950,16,2,1,
1.2508,111,510950,16,2,1,1
1.2419,212,40130,16,2,1,3
1.5139,212,40130,15,2,,
1.2419,212,40130,16,2,1,
1.2419,212,40130,16,2,1,
1.2419,212,40130,17,2,1,
1.2419,212,40130,15,2,1,
0.9945,212,40130,15,2,3,
1.2419,212,40130,16,2,1,3
1.2419,212,40130,15,2,1,1
1.3524,212,40130,16,1,1,
1.3524,212,40130,16,1,1,
1.5495,212,40130,15,1,2,
1.3524,212,40130,15,1,1,
1.3524,212,40130,15,1,1,
1.3524,212,40130,15,1,1,
1.5495,212,40130,15,1,,
1.3524,212,40130,15,1,1,
1.5495,212,40130,15,1,2,
1.3524,212,40130,15,1,1,
1.3524,212,40130,16,1,1,
1.2419,212,40130,15,2,1,
0.9945,212,40130,15,2,3,1
1.7312,212,40130,15,2,,
1.5071,212,40130,15,2,1,
1.2419,212,40130,15,2,1,
1.1885,212,40130,15,2,3,
1.5071,212,40130,14,2,1,
1.1885,212,40130,14,2,3,3
1.5071,212,40130,16,2,1,
1.5071,212,40130,15,2,1,3
1.1885,212,40130,14,2,3,
1.5071,212,40130,14,2,1,
1.5071,212,40130,14,2,1,
1.1885,212,40130,15,2,3,
1.7312,212,40130,14,2,2,
1.1739,212,40130,16,1,1,
0.7795,212,40130,14,1,3,
0.7795,212,40130,12,1,3,
1.1739,212,40130,14,1,1,
1.1739,212,40130,15,1,1,
0.7795,212,40130,15,1,3,
1.1739,212,40130,14,1,1,
1.1739,212,40130,14,1,1,
1.1902,212,40130,14,1,,
1.1739,212,40130,14,1,1,
1.1739,212,40130,15,1,,
1.1739,212,40130,14,1,1,
0.7795,212,40130,14,1,3,
1.5467,211,171110,15,2,3,
2.0544,211,171110,16,2,1,
1.987,211,171110,15,1,1,
1.6452,211,171110,16,2,3,
1.9801,211,171110,14,1,1,
2.0544,211,171110,15,2,1,
1.987,211,171110,15,1,1,
1.5726,211,171110,16,1,3,
2.0544,211,171110,15,2,1,
2.0544,211,171110,15,2,1,
1.987,211,171110,16,1,1,
1.6452,211,171110,15,2,3,5
1.5726,211,171110,16,1,3,
2.0544,211,171110,16,2,1,
1.987,211,171110,16,1,1,
1.987,211,171110,16,1,1,
2.0544,211,171110,16,2,1,
1.9801,211,171110,14,1,1,
1.5726,211,171110,16,1,3,1
2.0544,211,171110,16,2,1,
1.5726,211,171110,16,1,3,1
1.987,211,171110,16,1,1,
1.6452,211,171110,16,2,3,
2.0544,211,171110,16,2,1,3
2.0544,211,171110,16,2,1,
1.5726,211,171110,16,1,3,
2.0544,211,171110,17,2,1,3
1.6452,211,171110,15,2,3,
1.987,211,171110,15,1,1,
2.2766,211,171110,15,1,2,
1.6452,211,171110,15,2,3,
1.5726,211,171110,15,1,3,
1.987,211,171110,16,1,1,3
1.987,211,171110,16,1,1,
1.987,211,171110,16,1,1,
1.987,211,171110,16,1,1,
1.5726,211,171110,15,1,3,
1.5726,211,171110,15,1,3,1
1.987,211,171110,16,1,1,
2.0544,211,171110,16,2,1,
2.0544,211,171110,15,2,1,
0.6021,214,120860,16,1,3,
0.5796,214,120860,18,2,3,1
0.6021,214,120860,16,1,2,
0.5796,214,120860,17,2,3,
0.6021,214,120860,17,1,3,
0.6021,214,120860,17,1,3,
0.5796,214,120860,16,2,2,
0.5796,214,120860,17,2,3,
0.5796,214,120860,16,2,3,
0.5796,214,120860,17,2,3,
0.6021,214,120860,17,1,3,3
0.6021,214,120860,17,1,3,
0.6021,214,120860,17,1,2,
0.6021,214,120860,17,1,3,
0.6021,214,120860,18,1,3,
0.5796,214,120860,17,2,3,
0.6282,214,120860,17,2,3,
2.1071,214,120860,16,2,1,
0.6282,214,120860,15,2,3,
0.6282,214,120860,16,2,2,
0.6282,214,120860,16,2,2,
0.6282,214,120860,16,2,3,
0.6282,214,120860,15,2,2,3
0.6282,214,120860,15,2,3,3
0.5928,214,120860,16,1,3,
0.5928,214,120860,16,1,3,
0.5928,214,120860,15,1,,
0.5928,214,120860,16,1,3,
0.5928,214,120860,16,1,3,
0.5928,214,120860,16,1,3,
0.5928,214,120860,15,1,3,3
0.5928,214,120860,16,1,3,
0.5928,214,120860,17,1,3,
0.5928,214,120860,16,1,3,
0.5928,214,120860,16,1,3,
0.5928,214,120860,15,1,3,
0.5928,214,120860,16,1,3,2
0.5928,214,120860,16,1,3,
0.5928,214,120860,15,1,3,
0.6021,214,120860,16,1,3,
0.5796,214,120860,17,2,3,
0.6021,214,120860,17,1,2,
0.6021,214,120860,16,1,3,
0.6021,214,120860,17,1,3,
0.6021,214,120860,18,1,,
0.6021,214,120860,18,1,2,
0.6021,214,120860,17,1,3,
0.6021,214,120860,17,1,3,
1.0609,214,120860,17,2,2,
0.5796,214,120860,16,2,3,
0.6021,214,120860,17,1,3,
0.6021,214,120860,17,1,,
0.6021,214,120860,17,1,3,
0.5796,214,120860,17,2,3,2
0.6021,214,120860,17,1,3,3
1.0609,214,120860,17,2,3,
0.5877,214,120860,18,1,3,
1.0609,214,120860,17,2,3,
0.5877,214,120860,18,1,2,
0.5877,214,120860,17,1,3,
0.5877,214,120860,18,1,3,
1.0609,214,120860,18,2,3,
1.0609,214,120860,17,2,3,
1.586,214,120860,18,2,1,
0.5877,214,120860,18,1,2,
0.5877,214,120860,18,1,3,
0.5877,214,120860,17,1,3,1
0.5877,214,120860,18,1,2,
0.5877,214,120860,17,1,2,4
1.0609,214,120860,18,2,3,
0.5877,214,120860,17,1,3,3
0.5877,214,120860,17,1,3,
0.5877,214,120860,18,1,3,
0.5877,214,120860,18,1,3,
1.4945,214,120860,14,1,2,
2.1738,214,120860,14,2,3,
2.1738,214,120860,15,2,3,
1.4945,214,120860,15,1,3,
1.4945,214,120860,15,1,3,2
1.4945,214,120860,15,1,3,
2.1738,214,120860,15,2,2,3
1.4945,214,120860,15,1,3,
1.4945,214,120860,15,1,3,
1.4945,214,120860,15,1,3,
2.1738,214,120860,15,2,2,
1.4945,214,120860,14,1,3,
1.4945,214,120860,15,1,3,
2.1738,214,120860,15,2,3,3
2.1738,214,120860,14,2,3,
2.1738,214,120860,14,2,3,
2.1738,214,120860,16,2,3,2
2.1738,214,120860,15,2,3,3
1.4945,214,120860,14,1,3,3
2.1738,214,120860,14,2,3,
1.4945,214,120860,14,1,3,
2.1738,214,120860,15,2,,
1.0609,214,120860,18,2,2,
0.5877,214,120860,18,1,3,
0.5877,214,120860,18,1,3,
0.5877,214,120860,17,1,3,
0.5877,214,120860,17,1,3,
0.5877,214,120860,18,1,3,
0.5877,214,120860,17,1,3,
1.0524,211,250170,15,1,1,
1.2741,211,250170,15,1,3,
1.0524,211,250170,15,1,1,
1.2741,211,250170,16,1,3,
1.2741,211,250170,16,2,3,
1.2741,211,250170,16,2,,
1.2741,211,250170,15,2,3,
0.6357,211,250170,18,2,1,
0.4252,211,250170,18,2,,3
0.6357,211,250170,18,2,1,
0.6357,211,250170,18,2,1,
0.6357,211,250170,18,2,1,
0.6357,211,250170,18,2,1,2
0.6357,211,250170,18,2,1,2
0.6357,211,250170,18,2,1,3
0.6357,211,250170,17,2,1,2
0.6357,211,250170,18,2,1,
0.4252,211,250170,17,2,3,
0.4252,211,250170,18,1,3,4
0.4252,211,250170,17,2,3,
0.4267,211,250170,17,2,,2
0.4741,211,250170,17,1,,3
0.6293,211,250170,17,1,1,2
0.6293,211,250170,16,1,1,
0.6293,211,250170,17,1,1,
0.6293,211,250170,17,1,1,3
0.4267,211,250170,18,2,2,
0.6293,211,250170,17,1,1,
0.6293,211,250170,17,1,1,4
0.6293,211,250170,16,1,1,3
0.6293,211,250170,16,1,1,
1.3027,211,250170,16,2,1,
1.3027,211,250170,15,2,1,3
1.2761,211,250170,16,1,1,
0.3805,211,250170,15,1,3,
0.3884,211,250170,17,2,3,3
1.2761,211,250170,15,1,1,2
0.3805,211,250170,17,1,3,
1.3027,211,250170,15,2,1,
1.3027,211,250170,15,2,1,
1.2761,211,250170,16,1,,
1.2761,211,250170,16,1,1,
0.3884,211,250170,15,2,2,
1.2761,211,250170,16,1,1,
1.7769,202,480310,14,1,1,
1.7769,202,480310,15,1,1,
1.7769,202,480310,14,1,1,
0.5479,202,480310,16,2,3,
0.6948,202,480310,15,2,1,
0.6948,202,480310,15,2,1,
0.6948,202,480310,15,2,1,
0.6948,202,480310,14,2,1,
0.6948,202,480310,16,2,1,
0.6948,202,480310,15,2,1,
0.5479,202,480310,14,2,3,
1.18,202,480310,14,1,3,
1.7769,202,480310,15,1,1,
0.6948,202,480310,15,2,1,
0.2019,202,480310,15,2,,
0.6948,202,480310,15,2,1,
0.6948,202,480310,14,2,1,
0.6948,202,480310,16,2,1,
0.6948,202,480310,15,2,1,
0.855,202,480310,17,2,3,3
1.2401,202,480310,17,2,1,4
1.2401,202,480310,18,2,1,4
1.2401,202,480310,18,2,1,
1.2401,202,480310,17,2,1,
1.2401,202,480310,18,2,1,
1.2401,202,480310,18,2,1,
1.6376,202,480310,18,1,1,
1.2401,202,480310,18,2,1,
1.6376,202,480310,18,1,1,3
1.6376,202,480310,17,1,1,2
1.6376,202,480310,17,1,1,3
1.6376,202,480310,18,1,1,
1.9958,202,480310,17,1,,4
1.6376,202,480310,18,1,1,
0.855,202,480310,18,2,3,1
0.855,202,480310,17,2,3,
1.2401,202,480310,17,2,1,
1.2679,202,480310,16,1,1,
1.3142,202,480310,17,2,1,
0.9873,202,480310,17,2,3,
1.3142,202,480310,17,2,1,
1.3142,202,480310,17,2,1,3
1.2679,202,480310,16,1,1,
1.2679,202,480310,16,1,1,3
1.2679,202,480310,17,1,1,
1.2679,202,480310,16,1,1,3
1.2679,202,480310,17,1,1,
1.2679,202,480310,16,1,1,
1.2679,202,480310,16,1,1,
1.2679,202,480310,17,1,1,
1.2679,202,480310,17,1,1,
1.2679,202,480310,16,1,1,4
0.8129,202,480310,15,1,1,
0.8129,202,480310,16,1,1,
0.8129,202,480310,15,1,1,
0.8129,202,480310,15,1,1,
0.8129,202,480310,15,1,1,
0.8129,202,480310,15,1,1,1
0.8129,202,480310,16,1,1,
0.8129,202,480310,15,1,1,
0.6434,202,480310,15,1,3,
0.8129,202,480310,16,1,1,
0.8129,202,480310,15,1,1,4
1.4174,202,480310,15,2,1,
1.4174,202,480310,15,2,1,
1.1351,202,480310,15,2,3,
1.4174,202,480310,16,2,1,
1.1351,202,480310,16,2,3,
1.4174,202,480310,16,2,1,
1.1351,202,480310,16,2,3,
1.1351,202,480310,16,2,3,
1.4174,202,480310,15,2,1,
0.8129,202,480310,16,1,1,4
1.7578,101,260810,15,2,1,
2.0191,101,260810,15,2,2,
1.5581,101,260810,14,1,,
1.7602,101,260810,15,1,2,
2.0191,101,260810,16,2,2,2
2.0191,101,260810,15,2,2,
2.0191,101,260810,14,2,2,
1.7602,101,260810,14,1,2,
1.7602,101,260810,15,1,,
2.0191,101,260810,14,2,2,3
1.7602,101,260810,14,1,2,
0.5108,101,260810,14,2,,
1.7602,101,260810,14,1,,
1.7602,101,260810,14,1,,
1.7602,101,260810,15,1,2,
1.5581,101,260810,14,1,1,
0.5108,101,260810,15,2,,
2.0191,101,260810,14,2,2,
1.7602,101,260810,15,1,2,2
1.7602,101,260810,15,1,2,3
2.0191,101,260810,14,2,2,
0.3735,214,60370,15,1,3,
0.476,214,60370,14,2,3,
0.3735,214,60370,15,1,3,
0.6354,214,60370,15,1,2,
0.476,214,60370,15,2,3,
0.3735,214,60370,14,1,3,
0.3735,214,60370,14,1,3,
0.3735,214,60370,14,1,3,
0.3735,214,60370,14,1,3,
0.6354,214,60370,14,1,2,
0.3735,214,60370,15,1,3,
0.3735,214,60370,14,1,3,
0.3735,214,60370,14,1,3,
0.476,214,60370,18,2,3,3
0.476,214,60370,14,2,3,
0.3735,214,60370,15,1,3,
0.6354,214,60370,14,1,2,
0.476,214,60370,15,2,3,
0.476,214,60370,,,,
0.3735,214,60370,15,1,3,
0.476,214,60370,14,2,3,
0.3735,214,60370,14,1,3,
0.476,214,60370,14,2,3,
0.476,214,60370,15,2,3,5
0.3735,214,60370,15,1,3,
0.3735,214,60370,14,1,3,
0.6354,214,60370,15,1,2,
0.6933,214,60370,15,2,2,
0.476,214,60370,15,2,3,
0.5703,214,60370,14,1,,1
0.3735,214,60370,15,1,3,
0.6354,214,60370,15,1,2,2
0.3735,214,60370,15,1,3,
0.476,214,60370,14,2,3,
0.3735,214,60370,15,1,3,
0.3735,214,60370,14,1,3,
0.476,214,60370,15,2,3,3
0.476,214,60370,14,2,3,
0.476,214,60370,15,2,3,
0.476,214,60370,15,2,3,
0.476,214,60370,14,2,3,
0.6933,214,60370,15,2,2,
0.476,214,60370,16,2,3,
0.6933,214,60370,15,2,2,
0.3735,214,60370,15,1,3,
0.476,214,60370,15,2,3,
0.476,214,60370,15,2,3,3
0.5703,214,60370,15,1,,
0.476,214,60370,15,2,,
0.6933,214,60370,15,2,2,
4.0289,111,530330,15,1,,
3.998,111,530330,14,2,,
2.8699,111,530330,18,1,3,3
3.6104,111,530330,16,2,2,
2.5856,111,530330,17,2,3,1
3.4416,111,530330,17,2,1,
3.3302,111,530330,16,2,,
3.4416,111,530330,17,2,1,
2.5856,111,530330,16,2,3,
3.4416,111,530330,17,2,1,2
1.1605,111,530330,17,2,,
1.3157,111,530330,17,1,,4
3.3702,111,530330,16,1,,
3.7596,111,530330,17,2,3,
2.5856,111,530330,16,2,3,
5.7229,111,530330,16,2,,
5.7229,111,530330,16,2,,
6.0717,111,530330,16,2,2,
4.612,111,530330,16,1,,
4.5409,111,530330,16,1,1,
4.612,111,530330,16,1,,
4.612,111,530330,15,1,,4
2.822,111,530330,17,1,3,
0.4135,213,482010,18,2,3,3
0.4135,213,482010,16,2,3,
0.4135,213,482010,16,2,3,3
0.4135,213,482010,16,2,3,3
0.4135,213,482010,18,2,3,
0.4135,213,482010,17,2,3,
0.5504,213,482010,17,2,1,
0.3354,213,482010,17,1,3,
0.3354,213,482010,18,1,3,
0.3354,213,482010,17,1,3,3
0.3354,213,482010,17,1,3,
0.3354,213,482010,16,1,3,
0.4141,213,482010,17,1,3,3
0.4141,213,482010,16,1,3,
0.4141,213,482010,16,1,3,1
0.4141,213,482010,16,1,3,
0.4141,213,482010,15,1,3,
0.4141,213,482010,16,1,3,1
0.4141,213,482010,16,1,3,
0.4141,213,482010,16,1,3,
0.4141,213,482010,16,1,3,4
0.4141,213,482010,17,1,3,2
0.3801,213,482010,16,1,3,4
0.4141,213,482010,16,,3,
0.6996,213,482010,17,2,2,2
0.4332,213,482010,17,2,3,1
0.4332,213,482010,17,2,3,
0.4332,213,482010,15,2,3,
0.4332,213,482010,17,2,3,
0.4332,213,482010,16,2,3,
0.4332,213,482010,16,2,3,
0.4471,213,482010,17,2,3,
0.4141,213,482010,15,1,3,
0.5995,213,482010,16,1,2,
0.4141,213,482010,15,1,3,3
0.4141,213,482010,16,1,3,
0.4141,213,482010,16,1,3,1
0.4141,213,482010,16,1,3,
0.4141,213,482010,15,1,3,1
0.4141,213,482010,16,1,3,
0.4141,213,482010,17,1,3,
0.3354,213,482010,17,1,3,2
0.4141,213,482010,16,1,3,3
0.541,213,482010,15,2,1,
0.6996,213,482010,17,2,2,1
0.4332,213,482010,17,2,3,
0.4141,213,482010,16,1,3,
0.4141,213,482010,17,1,3,3
0.4141,213,482010,16,1,3,3
0.4141,213,482010,17,1,3,3
0.4141,213,482010,17,1,3,
0.4141,213,482010,17,1,3,3
0.4135,213,482010,17,2,3,
0.4332,213,482010,16,2,3,3
0.4332,213,482010,17,2,3,3
0.4332,213,482010,15,2,3,
0.4332,213,482010,16,2,3,3
0.6996,213,482010,17,2,2,1
0.6996,213,482010,16,2,2,
0.4332,213,482010,17,2,3,3
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,3
0.2232,213,482010,18,1,3,5
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,1
0.2232,213,482010,18,1,3,1
0.2232,213,482010,18,1,3,
0.3227,213,482010,18,2,3,3
0.3227,213,482010,18,2,3,4
0.3227,213,482010,18,2,3,
0.2232,213,482010,17,1,3,
0.2232,213,482010,18,1,3,5
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,
0.3227,213,482010,17,2,3,4
0.3227,213,482010,18,2,3,
0.3227,213,482010,18,2,3,3
0.3227,213,482010,17,2,3,3
0.3227,213,482010,17,2,3,
0.3227,213,482010,18,2,3,2
0.3227,213,482010,18,2,3,
0.3227,213,482010,18,2,3,3
0.468,213,482010,18,2,1,1
0.3227,213,482010,18,2,3,
0.2232,213,482010,17,1,3,
0.2232,213,482010,18,1,3,4
0.2232,213,482010,18,1,3,1
0.2232,213,482010,18,1,3,4
0.2232,213,482010,18,1,3,3
0.3005,213,482010,18,1,1,2
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,3
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,
0.2232,213,482010,18,1,3,3
0.2232,213,482010,18,1,3,1
0.2232,213,482010,18,1,3,2
0.2232,213,482010,17,1,3,1
0.2232,213,482010,18,1,3,3
0.4387,213,482010,18,2,2,3
0.3227,213,482010,18,2,3,4
0.3227,213,482010,18,2,3,
0.3227,213,482010,18,2,3,
0.3227,213,482010,18,2,3,1
0.3227,213,482010,18,2,3,
0.3227,213,482010,18,2,3,5
0.3227,213,482010,18,2,3,3
0.3227,213,482010,18,2,3,
0.2232,213,482010,17,1,3,1
0.2232,213,482010,18,1,3,2
0.3354,213,482010,17,1,3,3
0.3354,213,482010,18,1,3,3
0.3354,213,482010,16,1,3,
0.3354,213,482010,17,1,3,
0.3354,213,482010,17,1,3,1
0.3354,213,482010,18,1,3,
0.3354,213,482010,16,1,3,3
0.3354,213,482010,17,1,3,1
0.3354,213,482010,17,1,3,3
0.3354,213,482010,16,1,3,
0.4135,213,482010,17,2,3,
0.4135,213,482010,18,2,3,
0.4135,213,482010,18,2,3,
0.4135,213,482010,17,2,3,
0.4135,213,482010,17,2,3,1
0.4135,213,482010,12,2,3,
0.4135,213,482010,17,2,3,
0.5504,213,482010,17,2,1,
0.3354,213,482010,18,1,3,5
0.3354,213,482010,17,1,3,1
0.395,213,482010,17,1,2,5
0.3354,213,482010,17,1,3,3
0.4135,213,482010,17,2,3,
0.4135,213,482010,17,2,3,
0.4135,213,482010,17,2,3,1
0.2232,213,482010,18,1,3,1
0.3227,213,482010,18,2,3,1
0.2232,213,482010,18,1,3,3
0.4141,213,482010,16,1,3,3
0.6466,213,482010,16,1,2,
0.3354,213,482010,17,1,3,2
0.3354,213,482010,17,1,3,
0.3947,213,482010,17,1,1,1
0.8322,203,530210,14,2,3,
0.5707,203,530210,15,1,3,
0.8594,203,530210,15,1,1,
1.0554,203,530210,15,2,1,3
1.0554,203,530210,15,2,1,
0.5707,203,530210,15,1,3,
0.8322,203,530210,15,2,3,
0.8322,203,530210,15,2,3,
1.0554,203,530210,15,2,1,
0.8594,203,530210,15,1,1,
0.8594,203,530210,15,1,1,
0.5707,203,530210,15,1,3,1
0.5707,203,530210,15,1,3,
0.8594,203,530210,15,1,1,
0.8322,203,530210,14,2,3,
0.2937,203,530210,15,1,,
1.0554,203,530210,15,2,1,
0.8714,203,530210,15,1,,
0.5707,203,530210,14,1,3,
0.5707,203,530210,15,1,3,
0.8322,203,530210,15,2,3,
0.8594,203,530210,15,1,1,
0.5707,203,530210,15,1,3,3
0.5707,203,530210,15,1,3,
0.5707,203,530210,15,1,3,
1.0554,203,530210,15,2,1,
0.8594,203,530210,15,1,1,
0.5707,203,530210,15,1,3,
0.8322,203,530210,15,2,3,1
0.5707,203,530210,15,1,3,
1.2123,203,530210,15,2,2,3
0.8594,203,530210,15,1,1,3
1.0554,203,530210,15,2,1,
0.8322,203,530210,15,2,3,4
1.0554,203,530210,15,2,1,
0.8594,203,530210,14,1,1,
0.8322,203,530210,15,2,3,
0.8322,203,530210,15,2,3,
0.8322,203,530210,15,2,3,3
